Time Stamp,Record Type,Channel,Parameter Code,Parameter Value
3:09:00:00,3,0,13:Ambient Temperature,39.449524
3:09:00:00,3,0,14:LN2 Level,0
3:09:00:00,3,1,15:AC Detector Leakage Current,-208
3:09:00:00,3,1,73:DC Detector Leakage Current,159.23566
3:09:00:00,3,1,16:Charge Loop DC Level,-1.46
3:10:00:00,3,0,11:PRTD 1,-182.44084
3:10:00:00,3,0,12:PRTD 2,-190.72017
3:10:00:00,3,0,13:Ambient Temperature,37.408722
3:10:00:00,3,0,14:LN2 Level,0
3:10:00:00,3,1,15:AC Detector Leakage Current,-208
3:10:00:00,3,1,73:DC Detector Leakage Current,159.23566
3:10:00:00,3,1,16:Charge Loop DC Level,-1.46
3:11:00:00,3,0,11:PRTD 1,-182.49045
3:11:00:00,3,0,12:PRTD 2,-190.72563
3:11:00:00,3,0,13:Ambient Temperature,37.612793
3:11:00:00,3,0,14:LN2 Level,0
3:11:00:00,3,1,15:AC Detector Leakage Current,-209
3:11:00:00,3,1,73:DC Detector Leakage Current,159.23566
3:11:00:00,3,1,16:Charge Loop DC Level,-1.46
3:12:00:00,3,0,11:PRTD 1,-182.45187
3:12:00:00,3,0,12:PRTD 2,-190.71469
3:12:00:00,3,0,13:Ambient Temperature,38.020966
3:12:00:00,3,0,14:LN2 Level,0
3:12:00:00,3,1,15:AC Detector Leakage Current,-209
3:12:00:00,3,1,73:DC Detector Leakage Current,146.49681
3:12:00:00,3,1,16:Charge Loop DC Level,-1.48
3:13:00:00,3,0,11:PRTD 1,-182.44637
3:13:00:00,3,0,12:PRTD 2,-190.72563
3:13:00:00,3,0,13:Ambient Temperature,38.020966
3:13:00:00,3,0,14:LN2 Level,0
3:13:00:00,3,1,15:AC Detector Leakage Current,-208
3:13:00:00,3,1,73:DC Detector Leakage Current,146.49681
3:13:00:00,3,1,16:Charge Loop DC Level,-1.48
3:14:00:00,3,0,11:PRTD 1,-182.44637
3:14:00:00,3,0,12:PRTD 2,-190.71469
3:14:00:00,3,0,13:Ambient Temperature,38.020966
3:14:00:00,3,0,14:LN2 Level,0
3:14:00:00,3,1,15:AC Detector Leakage Current,-209
3:14:00:00,3,1,73:DC Detector Leakage Current,159.23566
3:14:00:00,3,1,16:Charge Loop DC Level,-1.46
3:15:00:00,3,0,11:PRTD 1,-182.45738
3:15:00:00,3,0,12:PRTD 2,-190.71469
3:15:00:00,3,0,13:Ambient Temperature,38.020966
3:15:00:00,3,0,14:LN2 Level,0
3:15:00:00,3,1,15:AC Detector Leakage Current,-209
3:15:00:00,3,1,73:DC Detector Leakage Current,146.49681
3:15:00:00,3,1,16:Charge Loop DC Level,-1.48
3:16:00:00,3,0,11:PRTD 1,-182.45738
3:16:00:00,3,0,12:PRTD 2,-190.72563
3:16:00:00,3,0,13:Ambient Temperature,37.816895
3:16:00:00,3,0,14:LN2 Level,0
3:16:00:00,3,1,15:AC Detector Leakage Current,-209
3:16:00:00,3,1,73:DC Detector Leakage Current,146.49681
3:16:00:00,3,1,16:Charge Loop DC Level,-1.48
3:17:00:00,3,0,11:PRTD 1,-182.45187
3:17:00:00,3,0,12:PRTD 2,-190.70923
3:17:00:00,3,0,13:Ambient Temperature,37.816895
3:17:00:00,3,0,14:LN2 Level,0
3:17:00:00,3,1,15:AC Detector Leakage Current,-209
3:17:00:00,3,1,73:DC Detector Leakage Current,146.49681
3:17:00:00,3,1,16:Charge Loop DC Level,-1.48
3:18:00:00,3,0,11:PRTD 1,-182.46289
3:18:00:00,3,0,12:PRTD 2,-190.71469
3:18:00:00,3,0,13:Ambient Temperature,37.816895
3:18:00:00,3,0,14:LN2 Level,0
3:18:00:00,3,1,15:AC Detector Leakage Current,-209
3:18:00:00,3,1,73:DC Detector Leakage Current,159.23566
3:18:00:00,3,1,16:Charge Loop DC Level,-1.46
3:19:00:00,3,0,11:PRTD 1,-182.44637
3:19:00:00,3,0,12:PRTD 2,-190.71469
3:19:00:00,3,0,13:Ambient Temperature,37.816895
3:19:00:00,3,0,14:LN2 Level,0
3:19:00:00,3,1,15:AC Detector Leakage Current,-209
3:19:00:00,3,1,73:DC Detector Leakage Current,159.23566
3:19:00:00,3,1,16:Charge Loop DC Level,-1.46
3:20:00:00,3,0,11:PRTD 1,-182.43533
3:20:00:00,3,0,12:PRTD 2,-190.71469
3:20:00:00,3,0,13:Ambient Temperature,37.816895
3:20:00:00,3,0,14:LN2 Level,0
3:20:00:00,3,1,15:AC Detector Leakage Current,-209
3:20:00:00,3,1,73:DC Detector Leakage Current,146.49681
3:20:00:00,3,1,16:Charge Loop DC Level,-1.48
3:21:00:00,3,0,11:PRTD 1,-182.45187
3:21:00:00,3,0,12:PRTD 2,-190.70923
3:21:00:00,3,0,13:Ambient Temperature,37.816895
3:21:00:00,3,0,14:LN2 Level,0
3:21:00:00,3,1,15:AC Detector Leakage Current,-209
3:21:00:00,3,1,73:DC Detector Leakage Current,146.49681
3:21:00:00,3,1,16:Charge Loop DC Level,-1.48
3:22:00:00,3,0,11:PRTD 1,-182.44637
3:22:00:00,3,0,12:PRTD 2,-190.70923
3:22:00:00,3,0,13:Ambient Temperature,37.816895
3:22:00:00,3,0,14:LN2 Level,0
3:22:00:00,3,1,15:AC Detector Leakage Current,-209
3:22:00:00,3,1,73:DC Detector Leakage Current,146.49681
3:22:00:00,3,1,16:Charge Loop DC Level,-1.48
3:23:00:00,3,0,11:PRTD 1,-182.67783
3:23:00:00,3,0,12:PRTD 2,-190.72017
3:23:00:00,3,0,13:Ambient Temperature,38.020966
3:23:00:00,3,0,14:LN2 Level,0
3:23:00:00,3,1,15:AC Detector Leakage Current,-209
3:23:00:00,3,1,73:DC Detector Leakage Current,146.49681
3:23:00:00,3,1,16:Charge Loop DC Level,-1.48
4:00:00:00,3,0,11:PRTD 1,-182.73845
4:00:00:00,3,0,12:PRTD 2,-190.76392
4:00:00:00,3,0,13:Ambient Temperature,38.63321
4:00:00:00,3,0,14:LN2 Level,0
4:00:00:00,3,1,15:AC Detector Leakage Current,-209
4:00:00:00,3,1,73:DC Detector Leakage Current,121.01914
4:00:00:00,3,1,16:Charge Loop DC Level,-1.52
4:01:00:00,3,0,11:PRTD 1,-182.70538
4:01:00:00,3,0,12:PRTD 2,-190.76938
4:01:00:00,3,0,13:Ambient Temperature,39.245453
4:01:00:00,3,0,14:LN2 Level,0
4:01:00:00,3,1,15:AC Detector Leakage Current,-208
4:01:00:00,3,1,73:DC Detector Leakage Current,121.01914
4:01:00:00,3,1,16:Charge Loop DC Level,-1.52
4:02:00:00,3,0,11:PRTD 1,-182.68884
4:02:00:00,3,0,12:PRTD 2,-190.78032
4:02:00:00,3,0,13:Ambient Temperature,39.04138
4:02:00:00,3,0,14:LN2 Level,0
4:02:00:00,3,1,15:AC Detector Leakage Current,-208
4:02:00:00,3,1,73:DC Detector Leakage Current,133.75798
4:02:00:00,3,1,16:Charge Loop DC Level,-1.5
4:03:00:00,3,0,11:PRTD 1,-182.69437
4:03:00:00,3,0,12:PRTD 2,-190.77486
4:03:00:00,3,0,13:Ambient Temperature,38.83728
4:03:00:00,3,0,14:LN2 Level,0
4:03:00:00,3,1,15:AC Detector Leakage Current,-208
4:03:00:00,3,1,73:DC Detector Leakage Current,133.75798
4:03:00:00,3,1,16:Charge Loop DC Level,-1.5
4:04:00:00,3,0,11:PRTD 1,-182.67783
4:04:00:00,3,0,12:PRTD 2,-190.7858
4:04:00:00,3,0,13:Ambient Temperature,39.04138
4:04:00:00,3,0,14:LN2 Level,0
4:04:00:00,3,1,15:AC Detector Leakage Current,-209
4:04:00:00,3,1,73:DC Detector Leakage Current,121.01914
4:04:00:00,3,1,16:Charge Loop DC Level,-1.52
4:05:00:00,3,0,11:PRTD 1,-182.6613
4:05:00:00,3,0,12:PRTD 2,-190.78032
4:05:00:00,3,0,13:Ambient Temperature,39.449524
4:05:00:00,3,0,14:LN2 Level,0
4:05:00:00,3,1,15:AC Detector Leakage Current,-209
4:05:00:00,3,1,73:DC Detector Leakage Current,121.01914
4:05:00:00,3,1,16:Charge Loop DC Level,-1.52
4:06:00:00,3,0,11:PRTD 1,-182.65027
4:06:00:00,3,0,12:PRTD 2,-190.7858
4:06:00:00,3,0,13:Ambient Temperature,39.653625
4:06:00:00,3,0,14:LN2 Level,0
4:06:00:00,3,1,15:AC Detector Leakage Current,-209
4:06:00:00,3,1,73:DC Detector Leakage Current,121.01914
4:06:00:00,3,1,16:Charge Loop DC Level,-1.52
4:07:00:00,3,0,11:PRTD 1,-182.63925
4:07:00:00,3,0,12:PRTD 2,-190.79126
4:07:00:00,3,0,13:Ambient Temperature,39.653625
4:07:00:00,3,0,14:LN2 Level,0
4:07:00:00,3,1,15:AC Detector Leakage Current,-209
4:07:00:00,3,1,73:DC Detector Leakage Current,121.01914
4:07:00:00,3,1,16:Charge Loop DC Level,-1.52
4:08:00:00,3,0,11:PRTD 1,-182.63374
4:08:00:00,3,0,12:PRTD 2,-190.7858
4:08:00:00,3,0,13:Ambient Temperature,39.653625
4:08:00:00,3,0,14:LN2 Level,0
4:08:00:00,3,1,15:AC Detector Leakage Current,-208
4:08:00:00,3,1,73:DC Detector Leakage Current,121.01914
4:08:00:00,3,1,16:Charge Loop DC Level,-1.52
4:09:00:00,3,0,11:PRTD 1,-182.58966
4:09:00:00,3,0,12:PRTD 2,-190.77486
4:09:00:00,3,0,13:Ambient Temperature,39.653625
4:09:00:00,3,0,14:LN2 Level,0
4:09:00:00,3,1,15:AC Detector Leakage Current,-208
4:09:00:00,3,1,73:DC Detector Leakage Current,121.01914
4:09:00:00,3,1,16:Charge Loop DC Level,-1.52
4:10:00:00,3,0,11:PRTD 1,-182.60068
4:10:00:00,3,0,12:PRTD 2,-190.77486
4:10:00:00,3,0,13:Ambient Temperature,39.653625
4:10:00:00,3,0,14:LN2 Level,0
4:10:00:00,3,1,15:AC Detector Leakage Current,-208
4:10:00:00,3,1,73:DC Detector Leakage Current,108.280304
4:10:00:00,3,1,16:Charge Loop DC Level,-1.54
4:11:00:00,3,0,11:PRTD 1,-182.60068
4:11:00:00,3,0,12:PRTD 2,-190.75845
4:11:00:00,3,0,13:Ambient Temperature,39.653625
4:11:00:00,3,0,14:LN2 Level,0
4:11:00:00,3,1,15:AC Detector Leakage Current,-209
4:11:00:00,3,1,73:DC Detector Leakage Current,121.01914
4:11:00:00,3,1,16:Charge Loop DC Level,-1.52
4:12:00:00,3,0,11:PRTD 1,-182.60068
4:12:00:00,3,0,12:PRTD 2,-190.76392
4:12:00:00,3,0,13:Ambient Temperature,39.653625
4:12:00:00,3,0,14:LN2 Level,0
4:12:00:00,3,1,15:AC Detector Leakage Current,-209
4:12:00:00,3,1,73:DC Detector Leakage Current,108.280304
4:12:00:00,3,1,16:Charge Loop DC Level,-1.54
4:13:00:00,3,0,11:PRTD 1,-182.59517
4:13:00:00,3,0,12:PRTD 2,-190.76392
4:13:00:00,3,0,13:Ambient Temperature,39.449524
4:13:00:00,3,0,14:LN2 Level,0
4:13:00:00,3,1,15:AC Detector Leakage Current,-208
4:13:00:00,3,1,73:DC Detector Leakage Current,121.01914
4:13:00:00,3,1,16:Charge Loop DC Level,-1.52
4:14:00:00,3,0,11:PRTD 1,-182.61722
4:14:00:00,3,0,12:PRTD 2,-190.77486
4:14:00:00,3,0,13:Ambient Temperature,39.449524
4:14:00:00,3,0,14:LN2 Level,0
4:14:00:00,3,1,15:AC Detector Leakage Current,-209
4:14:00:00,3,1,73:DC Detector Leakage Current,121.01914
4:14:00:00,3,1,16:Charge Loop DC Level,-1.52
4:15:00:00,3,0,11:PRTD 1,-182.61722
4:15:00:00,3,0,12:PRTD 2,-190.76938
4:15:00:00,3,0,13:Ambient Temperature,39.449524
4:15:00:00,3,0,14:LN2 Level,0
4:15:00:00,3,1,15:AC Detector Leakage Current,-208
4:15:00:00,3,1,73:DC Detector Leakage Current,108.280304
4:15:00:00,3,1,16:Charge Loop DC Level,-1.54
4:16:00:00,3,0,11:PRTD 1,-182.61722
4:16:00:00,3,0,12:PRTD 2,-190.77486
4:16:00:00,3,0,13:Ambient Temperature,39.449524
4:16:00:00,3,0,14:LN2 Level,0
4:16:00:00,3,1,15:AC Detector Leakage Current,-209
4:16:00:00,3,1,73:DC Detector Leakage Current,108.280304
4:16:00:00,3,1,16:Charge Loop DC Level,-1.54
4:17:00:00,3,0,11:PRTD 1,-182.62273
4:17:00:00,3,0,12:PRTD 2,-190.77486
4:17:00:00,3,0,13:Ambient Temperature,39.449524
4:17:00:00,3,0,14:LN2 Level,0
4:17:00:00,3,1,15:AC Detector Leakage Current,-210
4:17:00:00,3,1,73:DC Detector Leakage Current,108.280304
4:17:00:00,3,1,16:Charge Loop DC Level,-1.54
4:18:00:00,3,0,11:PRTD 1,-182.61722
4:18:00:00,3,0,12:PRTD 2,-190.76392
4:18:00:00,3,0,13:Ambient Temperature,39.449524
4:18:00:00,3,0,14:LN2 Level,0
4:18:00:00,3,1,15:AC Detector Leakage Current,-209
4:18:00:00,3,1,73:DC Detector Leakage Current,108.280304
4:18:00:00,3,1,16:Charge Loop DC Level,-1.54
4:19:00:00,3,0,11:PRTD 1,-182.61722
4:19:00:00,3,0,12:PRTD 2,-190.76938
4:19:00:00,3,0,13:Ambient Temperature,39.449524
4:19:00:00,3,0,14:LN2 Level,0
4:19:00:00,3,1,15:AC Detector Leakage Current,-209
4:19:00:00,3,1,73:DC Detector Leakage Current,108.280304
4:19:00:00,3,1,16:Charge Loop DC Level,-1.54
4:20:00:00,3,0,11:PRTD 1,-182.62823
4:20:00:00,3,0,12:PRTD 2,-190.75845
4:20:00:00,3,0,13:Ambient Temperature,39.449524
4:20:00:00,3,0,14:LN2 Level,0
4:20:00:00,3,1,15:AC Detector Leakage Current,-209
4:20:00:00,3,1,73:DC Detector Leakage Current,108.280304
4:20:00:00,3,1,16:Charge Loop DC Level,-1.54
4:21:00:00,3,0,11:PRTD 1,-182.62823
4:21:00:00,3,0,12:PRTD 2,-190.76938
4:21:00:00,3,0,13:Ambient Temperature,39.449524
4:21:00:00,3,0,14:LN2 Level,0
4:21:00:00,3,1,15:AC Detector Leakage Current,-209
4:21:00:00,3,1,73:DC Detector Leakage Current,108.280304
4:21:00:00,3,1,16:Charge Loop DC Level,-1.54
4:22:00:00,3,0,11:PRTD 1,-182.62273
4:22:00:00,3,0,12:PRTD 2,-190.77486
4:22:00:00,3,0,13:Ambient Temperature,39.449524
4:22:00:00,3,0,14:LN2 Level,0
4:22:00:00,3,1,15:AC Detector Leakage Current,-209
4:22:00:00,3,1,73:DC Detector Leakage Current,108.280304
4:22:00:00,3,1,16:Charge Loop DC Level,-1.54
4:23:00:00,3,0,11:PRTD 1,-182.61722
4:23:00:00,3,0,12:PRTD 2,-190.78032
4:23:00:00,3,0,13:Ambient Temperature,39.449524
4:23:00:00,3,0,14:LN2 Level,0
4:23:00:00,3,1,15:AC Detector Leakage Current,-209
4:23:00:00,3,1,73:DC Detector Leakage Current,108.280304
4:23:00:00,3,1,16:Charge Loop DC Level,-1.54
4:23:29:19,1,0,03:USB Input Voltage,0.038000003
5:00:00:00,3,0,11:PRTD 1,-182.63374
5:00:00:00,3,0,12:PRTD 2,-190.78032
5:00:00:00,3,0,13:Ambient Temperature,38.83728
5:00:00:00,3,0,14:LN2 Level,0
5:00:00:00,3,1,15:AC Detector Leakage Current,-206
5:00:00:00,3,1,73:DC Detector Leakage Current,108.280304
5:00:00:00,3,1,16:Charge Loop DC Level,-1.54
5:01:00:00,3,0,11:PRTD 1,-182.60619
5:01:00:00,3,0,12:PRTD 2,-190.8022
5:01:00:00,3,0,13:Ambient Temperature,39.245453
5:01:00:00,3,0,14:LN2 Level,0
5:01:00:00,3,1,15:AC Detector Leakage Current,-206
5:01:00:00,3,1,73:DC Detector Leakage Current,95.541466
5:01:00:00,3,1,16:Charge Loop DC Level,-1.56
5:02:00:00,3,0,11:PRTD 1,-182.33612
5:02:00:00,3,0,12:PRTD 2,-190.7858
5:02:00:00,3,0,13:Ambient Temperature,39.245453
5:02:00:00,3,0,14:LN2 Level,0
5:02:00:00,3,1,15:AC Detector Leakage Current,-206
5:02:00:00,3,1,73:DC Detector Leakage Current,108.280304
5:02:00:00,3,1,16:Charge Loop DC Level,-1.54
5:03:00:00,3,0,11:PRTD 1,-182.3306
5:03:00:00,3,0,12:PRTD 2,-190.77486
5:03:00:00,3,0,13:Ambient Temperature,38.63321
5:03:00:00,3,0,14:LN2 Level,0
5:03:00:00,3,1,15:AC Detector Leakage Current,-206
5:03:00:00,3,1,73:DC Detector Leakage Current,108.280304
5:03:00:00,3,1,16:Charge Loop DC Level,-1.54
5:04:00:00,3,0,11:PRTD 1,-182.35266
5:04:00:00,3,0,12:PRTD 2,-190.75845
5:04:00:00,3,0,13:Ambient Temperature,38.63321
5:04:00:00,3,0,14:LN2 Level,0
5:04:00:00,3,1,15:AC Detector Leakage Current,-207
5:04:00:00,3,1,73:DC Detector Leakage Current,108.280304
5:04:00:00,3,1,16:Charge Loop DC Level,-1.54
5:05:00:00,3,0,11:PRTD 1,-182.34163
5:05:00:00,3,0,12:PRTD 2,-190.77486
5:05:00:00,3,0,13:Ambient Temperature,38.83728
5:05:00:00,3,0,14:LN2 Level,0
5:05:00:00,3,1,15:AC Detector Leakage Current,-207
5:05:00:00,3,1,73:DC Detector Leakage Current,108.280304
5:05:00:00,3,1,16:Charge Loop DC Level,-1.54
5:05:24:54,2,0,03:USB Input Voltage,4.602
5:06:00:00,3,0,11:PRTD 1,-182.34714
5:06:00:00,3,0,12:PRTD 2,-190.75845
5:06:00:00,3,0,13:Ambient Temperature,39.653625
5:06:00:00,3,0,14:LN2 Level,0
5:06:00:00,3,1,15:AC Detector Leakage Current,-212
5:06:00:00,3,1,73:DC Detector Leakage Current,108.280304
5:06:00:00,3,1,16:Charge Loop DC Level,-1.54
5:06:14:44,1,0,03:USB Input Voltage,0
5:07:00:00,3,0,11:PRTD 1,-182.35266
5:07:00:00,3,0,12:PRTD 2,-190.76392
5:07:00:00,3,0,13:Ambient Temperature,39.653625
5:07:00:00,3,0,14:LN2 Level,0
5:07:00:00,3,1,15:AC Detector Leakage Current,-214
5:07:00:00,3,1,73:DC Detector Leakage Current,108.280304
5:07:00:00,3,1,16:Charge Loop DC Level,-1.54
5:08:00:00,3,0,11:PRTD 1,-182.38022
5:08:00:00,3,0,12:PRTD 2,-190.74203
5:08:00:00,3,0,13:Ambient Temperature,39.245453
5:08:00:00,3,0,14:LN2 Level,0
5:08:00:00,3,1,15:AC Detector Leakage Current,-214
5:08:00:00,3,1,73:DC Detector Leakage Current,108.280304
5:08:00:00,3,1,16:Charge Loop DC Level,-1.54
5:09:00:00,3,0,11:PRTD 1,-182.38573
5:09:00:00,3,0,12:PRTD 2,-190.75298
5:09:00:00,3,0,13:Ambient Temperature,39.245453
5:09:00:00,3,0,14:LN2 Level,0
5:09:00:00,3,1,15:AC Detector Leakage Current,-213
5:09:00:00,3,1,73:DC Detector Leakage Current,108.280304
5:09:00:00,3,1,16:Charge Loop DC Level,-1.54
5:10:00:00,3,0,11:PRTD 1,-182.3692
5:10:00:00,3,0,12:PRTD 2,-190.73657
5:10:00:00,3,0,13:Ambient Temperature,39.04138
5:10:00:00,3,0,14:LN2 Level,0
5:10:00:00,3,1,15:AC Detector Leakage Current,-214
5:10:00:00,3,1,73:DC Detector Leakage Current,108.280304
5:10:00:00,3,1,16:Charge Loop DC Level,-1.54
5:11:00:00,3,0,11:PRTD 1,-182.39124
5:11:00:00,3,0,12:PRTD 2,-190.74203
5:11:00:00,3,0,13:Ambient Temperature,39.04138
5:11:00:00,3,0,14:LN2 Level,0
5:11:00:00,3,1,15:AC Detector Leakage Current,-213
5:11:00:00,3,1,73:DC Detector Leakage Current,95.541466
5:11:00:00,3,1,16:Charge Loop DC Level,-1.56
5:11:28:34,2,0,03:USB Input Voltage,5.17
5:11:46:29,1,0,03:USB Input Voltage,0.010000001
5:11:48:59,2,0,03:USB Input Voltage,5.1780005
5:11:49:44,1,0,03:USB Input Voltage,0.016
5:12:00:00,3,0,11:PRTD 1,-182.39676
5:12:00:00,3,0,12:PRTD 2,-190.75845
5:12:00:00,3,0,13:Ambient Temperature,39.245453
5:12:00:00,3,0,14:LN2 Level,0
5:12:00:00,3,1,15:AC Detector Leakage Current,-207
5:12:00:00,3,1,73:DC Detector Leakage Current,95.541466
5:12:00:00,3,1,16:Charge Loop DC Level,-1.56
5:13:00:00,3,0,11:PRTD 1,-182.39124
5:13:00:00,3,0,12:PRTD 2,-190.74751
5:13:00:00,3,0,13:Ambient Temperature,39.04138
5:13:00:00,3,0,14:LN2 Level,0
5:13:00:00,3,1,15:AC Detector Leakage Current,-207
5:13:00:00,3,1,73:DC Detector Leakage Current,95.541466
5:13:00:00,3,1,16:Charge Loop DC Level,-1.56
5:14:00:00,3,0,11:PRTD 1,-182.40227
5:14:00:00,3,0,12:PRTD 2,-190.74751
5:14:00:00,3,0,13:Ambient Temperature,39.245453
5:14:00:00,3,0,14:LN2 Level,0
5:14:00:00,3,1,15:AC Detector Leakage Current,-207
5:14:00:00,3,1,73:DC Detector Leakage Current,95.541466
5:14:00:00,3,1,16:Charge Loop DC Level,-1.56
5:15:00:00,3,0,11:PRTD 1,-182.41328
5:15:00:00,3,0,12:PRTD 2,-190.73657
5:15:00:00,3,0,13:Ambient Temperature,39.04138
5:15:00:00,3,0,14:LN2 Level,0
5:15:00:00,3,1,15:AC Detector Leakage Current,-207
5:15:00:00,3,1,73:DC Detector Leakage Current,95.541466
5:15:00:00,3,1,16:Charge Loop DC Level,-1.56
5:16:00:00,3,0,11:PRTD 1,-182.4188
5:16:00:00,3,0,12:PRTD 2,-190.74751
5:16:00:00,3,0,13:Ambient Temperature,39.04138
5:16:00:00,3,0,14:LN2 Level,0
5:16:00:00,3,1,15:AC Detector Leakage Current,-207
5:16:00:00,3,1,73:DC Detector Leakage Current,108.280304
5:16:00:00,3,1,16:Charge Loop DC Level,-1.54
5:17:00:00,3,0,11:PRTD 1,-182.42432
5:17:00:00,3,0,12:PRTD 2,-190.75298
5:17:00:00,3,0,13:Ambient Temperature,39.04138
5:17:00:00,3,0,14:LN2 Level,0
5:17:00:00,3,1,15:AC Detector Leakage Current,-206
5:17:00:00,3,1,73:DC Detector Leakage Current,95.541466
5:17:00:00,3,1,16:Charge Loop DC Level,-1.56
5:18:00:00,3,0,11:PRTD 1,-182.4188
5:18:00:00,3,0,12:PRTD 2,-190.74203
5:18:00:00,3,0,13:Ambient Temperature,39.04138
5:18:00:00,3,0,14:LN2 Level,0
5:18:00:00,3,1,15:AC Detector Leakage Current,-206
5:18:00:00,3,1,73:DC Detector Leakage Current,95.541466
5:18:00:00,3,1,16:Charge Loop DC Level,-1.56
5:19:00:00,3,0,11:PRTD 1,-182.41328
5:19:00:00,3,0,12:PRTD 2,-190.74751
5:19:00:00,3,0,13:Ambient Temperature,39.04138
5:19:00:00,3,0,14:LN2 Level,0
5:19:00:00,3,1,15:AC Detector Leakage Current,-207
5:19:00:00,3,1,73:DC Detector Leakage Current,95.541466
5:19:00:00,3,1,16:Charge Loop DC Level,-1.56
5:20:00:00,3,0,11:PRTD 1,-182.4188
5:20:00:00,3,0,12:PRTD 2,-190.74751
5:20:00:00,3,0,13:Ambient Temperature,39.04138
5:20:00:00,3,0,14:LN2 Level,0
5:20:00:00,3,1,15:AC Detector Leakage Current,-207
5:20:00:00,3,1,73:DC Detector Leakage Current,95.541466
5:20:00:00,3,1,16:Charge Loop DC Level,-1.56
5:21:00:00,3,0,11:PRTD 1,-182.41328
5:21:00:00,3,0,12:PRTD 2,-190.75298
5:21:00:00,3,0,13:Ambient Temperature,39.04138
5:21:00:00,3,0,14:LN2 Level,0
5:21:00:00,3,1,15:AC Detector Leakage Current,-207
5:21:00:00,3,1,73:DC Detector Leakage Current,95.541466
5:21:00:00,3,1,16:Charge Loop DC Level,-1.56
5:22:00:00,3,0,11:PRTD 1,-182.4188
5:22:00:00,3,0,12:PRTD 2,-190.73657
5:22:00:00,3,0,13:Ambient Temperature,39.04138
5:22:00:00,3,0,14:LN2 Level,0
5:22:00:00,3,1,15:AC Detector Leakage Current,-207
5:22:00:00,3,1,73:DC Detector Leakage Current,82.80261
5:22:00:00,3,1,16:Charge Loop DC Level,-1.5799999
5:23:00:00,3,0,11:PRTD 1,-182.42432
5:23:00:00,3,0,12:PRTD 2,-190.73657
5:23:00:00,3,0,13:Ambient Temperature,38.83728
5:23:00:00,3,0,14:LN2 Level,0
5:23:00:00,3,1,15:AC Detector Leakage Current,-206
5:23:00:00,3,1,73:DC Detector Leakage Current,82.80261
5:23:00:00,3,1,16:Charge Loop DC Level,-1.5799999
6:00:00:00,3,0,11:PRTD 1,-182.42982
6:00:00:00,3,0,12:PRTD 2,-190.73657
6:00:00:00,3,0,13:Ambient Temperature,39.04138
6:00:00:00,3,0,14:LN2 Level,0
6:00:00:00,3,1,15:AC Detector Leakage Current,-207
6:00:00:00,3,1,73:DC Detector Leakage Current,95.541466
6:00:00:00,3,1,16:Charge Loop DC Level,-1.56
6:01:00:00,3,0,11:PRTD 1,-182.42982
6:01:00:00,3,0,12:PRTD 2,-190.74203
6:01:00:00,3,0,13:Ambient Temperature,39.04138
6:01:00:00,3,0,14:LN2 Level,0
6:01:00:00,3,1,15:AC Detector Leakage Current,-207
6:01:00:00,3,1,73:DC Detector Leakage Current,95.541466
6:01:00:00,3,1,16:Charge Loop DC Level,-1.56
6:02:00:00,3,0,11:PRTD 1,-182.4188
6:02:00:00,3,0,12:PRTD 2,-190.75298
6:02:00:00,3,0,13:Ambient Temperature,39.04138
6:02:00:00,3,0,14:LN2 Level,0
6:02:00:00,3,1,15:AC Detector Leakage Current,-206
6:02:00:00,3,1,73:DC Detector Leakage Current,82.80261
6:02:00:00,3,1,16:Charge Loop DC Level,-1.5799999
6:03:00:00,3,0,11:PRTD 1,-182.40778
6:03:00:00,3,0,12:PRTD 2,-190.74751
6:03:00:00,3,0,13:Ambient Temperature,39.04138
6:03:00:00,3,0,14:LN2 Level,0
6:03:00:00,3,1,15:AC Detector Leakage Current,-206
6:03:00:00,3,1,73:DC Detector Leakage Current,95.541466
6:03:00:00,3,1,16:Charge Loop DC Level,-1.56
6:04:00:00,3,0,11:PRTD 1,-182.40778
6:04:00:00,3,0,12:PRTD 2,-190.74203
6:04:00:00,3,0,13:Ambient Temperature,39.04138
6:04:00:00,3,0,14:LN2 Level,0
6:04:00:00,3,1,15:AC Detector Leakage Current,-206
6:04:00:00,3,1,73:DC Detector Leakage Current,82.80261
6:04:00:00,3,1,16:Charge Loop DC Level,-1.5799999
6:05:00:00,3,0,11:PRTD 1,-182.41328
6:05:00:00,3,0,12:PRTD 2,-190.74203
6:05:00:00,3,0,13:Ambient Temperature,39.04138
6:05:00:00,3,0,14:LN2 Level,0
6:05:00:00,3,1,15:AC Detector Leakage Current,-207
6:05:00:00,3,1,73:DC Detector Leakage Current,82.80261
6:05:00:00,3,1,16:Charge Loop DC Level,-1.5799999
6:06:00:00,3,0,11:PRTD 1,-182.39676
6:06:00:00,3,0,12:PRTD 2,-190.73111
6:06:00:00,3,0,13:Ambient Temperature,39.245453
6:06:00:00,3,0,14:LN2 Level,0
6:06:00:00,3,1,15:AC Detector Leakage Current,-206
6:06:00:00,3,1,73:DC Detector Leakage Current,82.80261
6:06:00:00,3,1,16:Charge Loop DC Level,-1.5799999
6:07:00:00,3,0,11:PRTD 1,-182.39676
6:07:00:00,3,0,12:PRTD 2,-190.73657
6:07:00:00,3,0,13:Ambient Temperature,39.04138
6:07:00:00,3,0,14:LN2 Level,0
6:07:00:00,3,1,15:AC Detector Leakage Current,-207
6:07:00:00,3,1,73:DC Detector Leakage Current,82.80261
