Time Stamp,Record Type,Channel,Parameter Code,Parameter Value,Unnamed: 5
22:06:00:00,3,0,14:LN2 Level,0.0,
22:06:00:00,3,1,15:AC Detector Leakage Current,-247.0,
22:06:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
22:06:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
22:07:00:00,3,0,11:PRTD 1,-166.57138,
22:07:00:00,3,0,12:PRTD 2,-197.50114,
22:07:00:00,3,0,13:Ambient Temperature,30.265839,
22:07:00:00,3,0,14:LN2 Level,0.0,
22:07:00:00,3,1,15:AC Detector Leakage Current,-247.0,
22:07:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
22:07:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
22:08:00:00,3,0,11:PRTD 1,-166.5602,
22:08:00:00,3,0,12:PRTD 2,-197.51201,
22:08:00:00,3,0,13:Ambient Temperature,30.265839,
22:08:00:00,3,0,14:LN2 Level,0.0,
22:08:00:00,3,1,15:AC Detector Leakage Current,-247.0,
22:08:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
22:08:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
22:09:00:00,3,0,11:PRTD 1,-166.56578,
22:09:00:00,3,0,12:PRTD 2,-197.52287,
22:09:00:00,3,0,13:Ambient Temperature,30.265839,
22:09:00:00,3,0,14:LN2 Level,0.0,
22:09:00:00,3,1,15:AC Detector Leakage Current,-247.0,
22:09:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
22:09:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
22:10:00:00,3,0,11:PRTD 1,-166.56578,
22:10:00:00,3,0,12:PRTD 2,-197.51201,
22:10:00:00,3,0,13:Ambient Temperature,30.061768,
22:10:00:00,3,0,14:LN2 Level,0.0,
22:10:00:00,3,1,15:AC Detector Leakage Current,-247.0,
22:10:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
22:10:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
22:11:00:00,3,0,11:PRTD 1,-166.57138,
22:11:00:00,3,0,12:PRTD 2,-197.51201,
22:11:00:00,3,0,13:Ambient Temperature,30.265839,
22:11:00:00,3,0,14:LN2 Level,0.0,
22:11:00:00,3,1,15:AC Detector Leakage Current,-247.0,
22:11:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
22:11:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
22:12:00:00,3,0,11:PRTD 1,-166.56578,
22:12:00:00,3,0,12:PRTD 2,-197.51744,
22:12:00:00,3,0,13:Ambient Temperature,30.265839,
22:12:00:00,3,0,14:LN2 Level,0.0,
22:12:00:00,3,1,15:AC Detector Leakage Current,-246.0,
22:12:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
22:12:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
22:13:00:00,3,0,11:PRTD 1,-166.5546,
22:13:00:00,3,0,12:PRTD 2,-197.50656,
22:13:00:00,3,0,13:Ambient Temperature,30.265839,
22:13:00:00,3,0,14:LN2 Level,0.0,
22:13:00:00,3,1,15:AC Detector Leakage Current,-246.0,
22:13:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
22:13:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
22:14:00:00,3,0,11:PRTD 1,-166.54341,
22:14:00:00,3,0,12:PRTD 2,-197.50656,
22:14:00:00,3,0,13:Ambient Temperature,30.674011,
22:14:00:00,3,0,14:LN2 Level,0.0,
22:14:00:00,3,1,15:AC Detector Leakage Current,-247.0,
22:14:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
22:14:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
22:15:00:00,3,0,11:PRTD 1,-166.50986,
22:15:00:00,3,0,12:PRTD 2,-197.4957,
22:15:00:00,3,0,13:Ambient Temperature,30.674011,
22:15:00:00,3,0,14:LN2 Level,0.0,
22:15:00:00,3,1,15:AC Detector Leakage Current,-246.0,
22:15:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
22:15:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
22:16:00:00,3,0,11:PRTD 1,-166.52664,
22:16:00:00,3,0,12:PRTD 2,-197.50656,
22:16:00:00,3,0,13:Ambient Temperature,30.265839,
22:16:00:00,3,0,14:LN2 Level,0.0,
22:16:00:00,3,1,15:AC Detector Leakage Current,-247.0,
22:16:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
22:16:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
22:17:00:00,3,0,11:PRTD 1,-166.54901,
22:17:00:00,3,0,12:PRTD 2,-197.4957,
22:17:00:00,3,0,13:Ambient Temperature,30.265839,
22:17:00:00,3,0,14:LN2 Level,0.0,
22:17:00:00,3,1,15:AC Detector Leakage Current,-247.0,
22:17:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
22:17:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
22:18:00:00,3,0,11:PRTD 1,-166.53223,
22:18:00:00,3,0,12:PRTD 2,-197.51744,
22:18:00:00,3,0,13:Ambient Temperature,30.46994,
22:18:00:00,3,0,14:LN2 Level,0.0,
22:18:00:00,3,1,15:AC Detector Leakage Current,-246.0,
22:18:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
22:18:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
22:19:00:00,3,0,11:PRTD 1,-166.54341,
22:19:00:00,3,0,12:PRTD 2,-197.51201,
22:19:00:00,3,0,13:Ambient Temperature,30.265839,
22:19:00:00,3,0,14:LN2 Level,0.0,
22:19:00:00,3,1,15:AC Detector Leakage Current,-246.0,
22:19:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
22:19:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
22:20:00:00,3,0,11:PRTD 1,-166.56578,
22:20:00:00,3,0,12:PRTD 2,-197.51201,
22:20:00:00,3,0,13:Ambient Temperature,30.265839,
22:20:00:00,3,0,14:LN2 Level,0.0,
22:20:00:00,3,1,15:AC Detector Leakage Current,-247.0,
22:20:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
22:20:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
22:21:00:00,3,0,11:PRTD 1,-166.54901,
22:21:00:00,3,0,12:PRTD 2,-197.50114,
22:21:00:00,3,0,13:Ambient Temperature,30.265839,
22:21:00:00,3,0,14:LN2 Level,0.0,
22:21:00:00,3,1,15:AC Detector Leakage Current,-247.0,
22:21:00:00,3,1,73:DC Detector Leakage Current,-37.037,
22:21:00:00,3,1,16:Charge Loop DC Level,-0.71999997,
22:22:00:00,3,0,11:PRTD 1,-166.54901,
22:22:00:00,3,0,12:PRTD 2,-197.50656,
22:22:00:00,3,0,13:Ambient Temperature,30.46994,
22:22:00:00,3,0,14:LN2 Level,0.0,
22:22:00:00,3,1,15:AC Detector Leakage Current,-246.0,
22:22:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
22:22:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
22:23:00:00,3,0,11:PRTD 1,-166.54341,
22:23:00:00,3,0,12:PRTD 2,-197.50114,
22:23:00:00,3,0,13:Ambient Temperature,30.46994,
22:23:00:00,3,0,14:LN2 Level,0.0,
22:23:00:00,3,1,15:AC Detector Leakage Current,-246.0,
22:23:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
22:23:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
23:00:00:00,3,0,11:PRTD 1,-166.54901,
23:00:00:00,3,0,12:PRTD 2,-197.52287,
23:00:00:00,3,0,13:Ambient Temperature,30.46994,
23:00:00:00,3,0,14:LN2 Level,0.0,
23:00:00:00,3,1,15:AC Detector Leakage Current,-247.0,
23:00:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
23:00:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
23:01:00:00,3,0,11:PRTD 1,-166.54341,
23:01:00:00,3,0,12:PRTD 2,-197.50114,
23:01:00:00,3,0,13:Ambient Temperature,30.265839,
23:01:00:00,3,0,14:LN2 Level,0.0,
23:01:00:00,3,1,15:AC Detector Leakage Current,-247.0,
23:01:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
23:01:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
23:02:00:00,3,0,11:PRTD 1,-166.5602,
23:02:00:00,3,0,12:PRTD 2,-197.50656,
23:02:00:00,3,0,13:Ambient Temperature,30.265839,
23:02:00:00,3,0,14:LN2 Level,0.0,
23:02:00:00,3,1,15:AC Detector Leakage Current,-247.0,
23:02:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
23:02:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
23:03:00:00,3,0,11:PRTD 1,-166.56578,
23:03:00:00,3,0,12:PRTD 2,-197.51201,
23:03:00:00,3,0,13:Ambient Temperature,30.265839,
23:03:00:00,3,0,14:LN2 Level,0.0,
23:03:00:00,3,1,15:AC Detector Leakage Current,-247.0,
23:03:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
23:03:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
23:04:00:00,3,0,11:PRTD 1,-166.57138,
23:04:00:00,3,0,12:PRTD 2,-197.51744,
23:04:00:00,3,0,13:Ambient Temperature,30.061768,
23:04:00:00,3,0,14:LN2 Level,0.0,
23:04:00:00,3,1,15:AC Detector Leakage Current,-246.0,
23:04:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
23:04:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
23:05:00:00,3,0,11:PRTD 1,-166.57697,
23:05:00:00,3,0,12:PRTD 2,-197.50656,
23:05:00:00,3,0,13:Ambient Temperature,30.265839,
23:05:00:00,3,0,14:LN2 Level,0.0,
23:05:00:00,3,1,15:AC Detector Leakage Current,-247.0,
23:05:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
23:05:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
23:06:00:00,3,0,11:PRTD 1,-166.57138,
23:06:00:00,3,0,12:PRTD 2,-197.51744,
23:06:00:00,3,0,13:Ambient Temperature,30.265839,
23:06:00:00,3,0,14:LN2 Level,0.0,
23:06:00:00,3,1,15:AC Detector Leakage Current,-246.0,
23:06:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
23:06:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
23:07:00:00,3,0,11:PRTD 1,-166.53223,
23:07:00:00,3,0,12:PRTD 2,-197.5283,
23:07:00:00,3,0,13:Ambient Temperature,30.878082,
23:07:00:00,3,0,14:LN2 Level,0.0,
23:07:00:00,3,1,15:AC Detector Leakage Current,-246.0,
23:07:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
23:07:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
23:08:00:00,3,0,11:PRTD 1,-166.49307,
23:08:00:00,3,0,12:PRTD 2,-197.53374,
23:08:00:00,3,0,13:Ambient Temperature,31.082184,
23:08:00:00,3,0,14:LN2 Level,0.0,
23:08:00:00,3,1,15:AC Detector Leakage Current,-246.0,
23:08:00:00,3,1,73:DC Detector Leakage Current,-24.691298,
23:08:00:00,3,1,16:Charge Loop DC Level,-0.6999999,
23:09:00:00,3,0,11:PRTD 1,-166.47629,
23:09:00:00,3,0,12:PRTD 2,-197.53374,
23:09:00:00,3,0,13:Ambient Temperature,31.082184,
23:09:00:00,3,0,14:LN2 Level,0.0,
23:09:00:00,3,1,15:AC Detector Leakage Current,-246.0,
23:09:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
23:09:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
23:10:00:00,3,0,11:PRTD 1,-166.45392,
23:10:00:00,3,0,12:PRTD 2,-197.5283,
23:10:00:00,3,0,13:Ambient Temperature,31.082184,
23:10:00:00,3,0,14:LN2 Level,0.0,
23:10:00:00,3,1,15:AC Detector Leakage Current,-246.0,
23:10:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
23:10:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
23:11:00:00,3,0,11:PRTD 1,-166.44832,
23:11:00:00,3,0,12:PRTD 2,-197.53374,
23:11:00:00,3,0,13:Ambient Temperature,31.082184,
23:11:00:00,3,0,14:LN2 Level,0.0,
23:11:00:00,3,1,15:AC Detector Leakage Current,-246.0,
23:11:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
23:11:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
23:12:00:00,3,0,11:PRTD 1,-166.44832,
23:12:00:00,3,0,12:PRTD 2,-197.5283,
23:12:00:00,3,0,13:Ambient Temperature,31.082184,
23:12:00:00,3,0,14:LN2 Level,0.0,
23:12:00:00,3,1,15:AC Detector Leakage Current,-246.0,
23:12:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
23:12:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
23:13:00:00,3,0,11:PRTD 1,-166.44832,
23:13:00:00,3,0,12:PRTD 2,-197.5283,
23:13:00:00,3,0,13:Ambient Temperature,31.082184,
23:13:00:00,3,0,14:LN2 Level,0.0,
23:13:00:00,3,1,15:AC Detector Leakage Current,-246.0,
23:13:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
23:13:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
23:14:00:00,3,0,11:PRTD 1,-166.43713,
23:14:00:00,3,0,12:PRTD 2,-197.53374,
23:14:00:00,3,0,13:Ambient Temperature,31.286255,
23:14:00:00,3,0,14:LN2 Level,0.0,
23:14:00:00,3,1,15:AC Detector Leakage Current,-246.0,
23:14:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
23:14:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
23:15:00:00,3,0,11:PRTD 1,-166.43153,
23:15:00:00,3,0,12:PRTD 2,-197.53917,
23:15:00:00,3,0,13:Ambient Temperature,31.286255,
23:15:00:00,3,0,14:LN2 Level,0.0,
23:15:00:00,3,1,15:AC Detector Leakage Current,-247.0,
23:15:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
23:15:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
23:16:00:00,3,0,11:PRTD 1,-166.41476,
23:16:00:00,3,0,12:PRTD 2,-197.53917,
23:16:00:00,3,0,13:Ambient Temperature,31.286255,
23:16:00:00,3,0,14:LN2 Level,0.0,
23:16:00:00,3,1,15:AC Detector Leakage Current,-246.0,
23:16:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
23:16:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
23:17:00:00,3,0,11:PRTD 1,-166.4707,
23:17:00:00,3,0,12:PRTD 2,-197.5283,
23:17:00:00,3,0,13:Ambient Temperature,30.674011,
23:17:00:00,3,0,14:LN2 Level,0.0,
23:17:00:00,3,1,15:AC Detector Leakage Current,-246.0,
23:17:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
23:17:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
23:18:00:00,3,0,11:PRTD 1,-166.52103,
23:18:00:00,3,0,12:PRTD 2,-197.51744,
23:18:00:00,3,0,13:Ambient Temperature,30.265839,
23:18:00:00,3,0,14:LN2 Level,0.0,
23:18:00:00,3,1,15:AC Detector Leakage Current,-246.0,
23:18:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
23:18:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
23:19:00:00,3,0,11:PRTD 1,-166.5546,
23:19:00:00,3,0,12:PRTD 2,-197.51744,
23:19:00:00,3,0,13:Ambient Temperature,30.061768,
23:19:00:00,3,0,14:LN2 Level,0.0,
23:19:00:00,3,1,15:AC Detector Leakage Current,-246.0,
23:19:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
23:19:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
23:20:00:00,3,0,11:PRTD 1,-166.5546,
23:20:00:00,3,0,12:PRTD 2,-197.51744,
23:20:00:00,3,0,13:Ambient Temperature,30.265839,
23:20:00:00,3,0,14:LN2 Level,0.0,
23:20:00:00,3,1,15:AC Detector Leakage Current,-246.0,
23:20:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
23:20:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
23:21:00:00,3,0,11:PRTD 1,-166.54341,
23:21:00:00,3,0,12:PRTD 2,-197.52287,
23:21:00:00,3,0,13:Ambient Temperature,30.46994,
23:21:00:00,3,0,14:LN2 Level,0.0,
23:21:00:00,3,1,15:AC Detector Leakage Current,-247.0,
23:21:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
23:21:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
23:22:00:00,3,0,11:PRTD 1,-166.52664,
23:22:00:00,3,0,12:PRTD 2,-197.51744,
23:22:00:00,3,0,13:Ambient Temperature,30.46994,
23:22:00:00,3,0,14:LN2 Level,0.0,
23:22:00:00,3,1,15:AC Detector Leakage Current,-247.0,
23:22:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
23:22:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
23:23:00:00,3,0,11:PRTD 1,-166.54901,
23:23:00:00,3,0,12:PRTD 2,-197.5283,
23:23:00:00,3,0,13:Ambient Temperature,30.265839,
23:23:00:00,3,0,14:LN2 Level,0.0,
23:23:00:00,3,1,15:AC Detector Leakage Current,-247.0,
23:23:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
23:23:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
24:00:00:00,3,0,11:PRTD 1,-166.5602,
24:00:00:00,3,0,12:PRTD 2,-197.51201,
24:00:00:00,3,0,13:Ambient Temperature,30.265839,
24:00:00:00,3,0,14:LN2 Level,0.0,
24:00:00:00,3,1,15:AC Detector Leakage Current,-247.0,
24:00:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
24:00:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
24:01:00:00,3,0,11:PRTD 1,-166.57697,
24:01:00:00,3,0,12:PRTD 2,-197.52287,
24:01:00:00,3,0,13:Ambient Temperature,30.265839,
24:01:00:00,3,0,14:LN2 Level,0.0,
24:01:00:00,3,1,15:AC Detector Leakage Current,-246.0,
24:01:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
24:01:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
24:02:00:00,3,0,11:PRTD 1,-166.58257,
24:02:00:00,3,0,12:PRTD 2,-197.51744,
24:02:00:00,3,0,13:Ambient Temperature,30.061768,
24:02:00:00,3,0,14:LN2 Level,0.0,
24:02:00:00,3,1,15:AC Detector Leakage Current,-247.0,
24:02:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
24:02:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
24:03:00:00,3,0,11:PRTD 1,-166.58817,
24:03:00:00,3,0,12:PRTD 2,-197.52287,
24:03:00:00,3,0,13:Ambient Temperature,30.061768,
24:03:00:00,3,0,14:LN2 Level,0.0,
24:03:00:00,3,1,15:AC Detector Leakage Current,-247.0,
24:03:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
24:03:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
24:04:00:00,3,0,11:PRTD 1,-166.58817,
24:04:00:00,3,0,12:PRTD 2,-197.51744,
24:04:00:00,3,0,13:Ambient Temperature,30.061768,
24:04:00:00,3,0,14:LN2 Level,0.0,
24:04:00:00,3,1,15:AC Detector Leakage Current,-247.0,
24:04:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
24:04:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
24:05:00:00,3,0,11:PRTD 1,-166.59935,
24:05:00:00,3,0,12:PRTD 2,-197.51201,
24:05:00:00,3,0,13:Ambient Temperature,30.061768,
24:05:00:00,3,0,14:LN2 Level,0.0,
24:05:00:00,3,1,15:AC Detector Leakage Current,-247.0,
24:05:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
24:05:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
24:06:00:00,3,0,11:PRTD 1,-166.58257,
24:06:00:00,3,0,12:PRTD 2,-197.52287,
24:06:00:00,3,0,13:Ambient Temperature,30.061768,
24:06:00:00,3,0,14:LN2 Level,0.0,
24:06:00:00,3,1,15:AC Detector Leakage Current,-247.0,
24:06:00:00,3,1,73:DC Detector Leakage Current,-24.691298,
24:06:00:00,3,1,16:Charge Loop DC Level,-0.6999999,
24:07:00:00,3,0,11:PRTD 1,-166.57697,
24:07:00:00,3,0,12:PRTD 2,-197.51201,
24:07:00:00,3,0,13:Ambient Temperature,30.061768,
24:07:00:00,3,0,14:LN2 Level,0.0,
24:07:00:00,3,1,15:AC Detector Leakage Current,-246.0,
24:07:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
24:07:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
24:08:00:00,3,0,11:PRTD 1,-166.5602,
24:08:00:00,3,0,12:PRTD 2,-197.52287,
24:08:00:00,3,0,13:Ambient Temperature,30.46994,
24:08:00:00,3,0,14:LN2 Level,0.0,
24:08:00:00,3,1,15:AC Detector Leakage Current,-247.0,
24:08:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
24:08:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
24:09:00:00,3,0,11:PRTD 1,-166.51544,
24:09:00:00,3,0,12:PRTD 2,-197.53374,
24:09:00:00,3,0,13:Ambient Temperature,31.082184,
24:09:00:00,3,0,14:LN2 Level,0.0,
24:09:00:00,3,1,15:AC Detector Leakage Current,-246.0,
24:09:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
24:09:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
24:10:00:00,3,0,11:PRTD 1,-166.44272,
24:10:00:00,3,0,12:PRTD 2,-197.5446,
24:10:00:00,3,0,13:Ambient Temperature,31.490326,
24:10:00:00,3,0,14:LN2 Level,0.0,
24:10:00:00,3,1,15:AC Detector Leakage Current,-246.0,
24:10:00:00,3,1,73:DC Detector Leakage Current,-61.728336,
24:10:00:00,3,1,16:Charge Loop DC Level,-0.75999993,
24:11:00:00,3,0,11:PRTD 1,-166.42035,
24:11:00:00,3,0,12:PRTD 2,-197.53374,
24:11:00:00,3,0,13:Ambient Temperature,31.490326,
24:11:00:00,3,0,14:LN2 Level,0.0,
24:11:00:00,3,1,15:AC Detector Leakage Current,-246.0,
24:11:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
24:11:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
24:12:00:00,3,0,11:PRTD 1,-166.39798,
24:12:00:00,3,0,12:PRTD 2,-197.5446,
24:12:00:00,3,0,13:Ambient Temperature,31.490326,
24:12:00:00,3,0,14:LN2 Level,0.0,
24:12:00:00,3,1,15:AC Detector Leakage Current,-247.0,
24:12:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
24:12:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
24:13:00:00,3,0,11:PRTD 1,-166.39238,
24:13:00:00,3,0,12:PRTD 2,-197.5283,
24:13:00:00,3,0,13:Ambient Temperature,31.694427,
24:13:00:00,3,0,14:LN2 Level,0.0,
24:13:00:00,3,1,15:AC Detector Leakage Current,-247.0,
24:13:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
24:13:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
24:14:00:00,3,0,11:PRTD 1,-166.38678,
24:14:00:00,3,0,12:PRTD 2,-197.5446,
24:14:00:00,3,0,13:Ambient Temperature,31.694427,
24:14:00:00,3,0,14:LN2 Level,0.0,
24:14:00:00,3,1,15:AC Detector Leakage Current,-246.0,
24:14:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
24:14:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
24:15:00:00,3,0,11:PRTD 1,-166.39238,
24:15:00:00,3,0,12:PRTD 2,-197.53917,
24:15:00:00,3,0,13:Ambient Temperature,31.286255,
24:15:00:00,3,0,14:LN2 Level,0.0,
24:15:00:00,3,1,15:AC Detector Leakage Current,-247.0,
24:15:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
24:15:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
24:16:00:00,3,0,11:PRTD 1,-166.45392,
24:16:00:00,3,0,12:PRTD 2,-197.52287,
24:16:00:00,3,0,13:Ambient Temperature,30.46994,
24:16:00:00,3,0,14:LN2 Level,0.0,
24:16:00:00,3,1,15:AC Detector Leakage Current,-247.0,
24:16:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
24:16:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
24:17:00:00,3,0,11:PRTD 1,-166.50986,
24:17:00:00,3,0,12:PRTD 2,-197.51744,
24:17:00:00,3,0,13:Ambient Temperature,30.265839,
24:17:00:00,3,0,14:LN2 Level,0.0,
24:17:00:00,3,1,15:AC Detector Leakage Current,-247.0,
24:17:00:00,3,1,73:DC Detector Leakage Current,-24.691298,
24:17:00:00,3,1,16:Charge Loop DC Level,-0.6999999,
24:18:00:00,3,0,11:PRTD 1,-166.5546,
24:18:00:00,3,0,12:PRTD 2,-197.51744,
24:18:00:00,3,0,13:Ambient Temperature,30.061768,
24:18:00:00,3,0,14:LN2 Level,0.0,
24:18:00:00,3,1,15:AC Detector Leakage Current,-247.0,
24:18:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
24:18:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
24:19:00:00,3,0,11:PRTD 1,-166.5602,
24:19:00:00,3,0,12:PRTD 2,-197.51744,
24:19:00:00,3,0,13:Ambient Temperature,30.265839,
24:19:00:00,3,0,14:LN2 Level,0.0,
24:19:00:00,3,1,15:AC Detector Leakage Current,-246.0,
24:19:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
24:19:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
24:20:00:00,3,0,11:PRTD 1,-166.57138,
24:20:00:00,3,0,12:PRTD 2,-197.51744,
24:20:00:00,3,0,13:Ambient Temperature,30.061768,
24:20:00:00,3,0,14:LN2 Level,0.0,
24:20:00:00,3,1,15:AC Detector Leakage Current,-247.0,
24:20:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
24:20:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
24:21:00:00,3,0,11:PRTD 1,-166.57697,
24:21:00:00,3,0,12:PRTD 2,-197.52287,
24:21:00:00,3,0,13:Ambient Temperature,30.061768,
24:21:00:00,3,0,14:LN2 Level,0.0,
24:21:00:00,3,1,15:AC Detector Leakage Current,-247.0,
24:21:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
24:21:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
24:22:00:00,3,0,11:PRTD 1,-166.60495,
24:22:00:00,3,0,12:PRTD 2,-197.5283,
24:22:00:00,3,0,13:Ambient Temperature,29.857697,
24:22:00:00,3,0,14:LN2 Level,0.0,
24:22:00:00,3,1,15:AC Detector Leakage Current,-247.0,
24:22:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
24:22:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
24:23:00:00,3,0,11:PRTD 1,-166.59935,
24:23:00:00,3,0,12:PRTD 2,-197.51744,
24:23:00:00,3,0,13:Ambient Temperature,29.857697,
24:23:00:00,3,0,14:LN2 Level,0.0,
24:23:00:00,3,1,15:AC Detector Leakage Current,-247.0,
24:23:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
24:23:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
25:00:00:00,3,0,11:PRTD 1,-166.60495,
25:00:00:00,3,0,12:PRTD 2,-197.50656,
25:00:00:00,3,0,13:Ambient Temperature,29.857697,
25:00:00:00,3,0,14:LN2 Level,0.0,
25:00:00:00,3,1,15:AC Detector Leakage Current,-246.0,
25:00:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
25:00:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
